name,Sys_class_name,Class1,Class2,Class3,LOV_Hardwware_Status,HARDWARE_STATUS_FLAG,CNT
pf17qnm0-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17x5c8-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17xe0b-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf17yhxq-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf18a5sm-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf18avm6-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf18fn67-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf18k3sw-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf190mdw-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1950rl-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf1950sr-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf19abmf-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf19abmp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf19abmu-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf19h2v1-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf19hffc-w10,cmdb_ci_laptop_pc,"In Stock",NULL,NULL,"In Stock",Y,1
pf19vqf1-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ehsq1-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ekhuy-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ew9xc-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewa50-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewa76-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewf8u-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewf97-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewfd8-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ewfdq-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ezktm-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ezku6-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ezkux-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ezkvt-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1ezms2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1f4glz-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1f4sc5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pfofu6c4-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pfoqbcul-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
PG_SECURITY,cmdb_ci_win_server,pending_decommission,NULL,NULL,"Pending Decommission",Y,1
pg00kuwl-w10,cmdb_ci_desktop_pc,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
pg00kuwl-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
PGBARCODESERVER,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
PGIEBIMAIN,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
pom-energy,cmdb_ci_win_server,decommissioned,NULL,NULL,Decommissioned,Y,1
POM-ENERGY,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
PRCHLHN001,cmdb_ci_storage_device,NULL,installed,NULL,Installed,Y,1
PRCHLHN001,cmdb_ci_storage_device,NULL,installed,decommissioned,Installed,Y,1
PRCHLHN001,cmdb_ci_storage_device,NULL,installed,duplicate_invalid,Installed,Y,1
PRCHLHN001,cmdb_ci_storage_device,NULL,installed,in_stock,Installed,Y,1
PRCHLHN001,cmdb_ci_storage_device,NULL,installed,installed,Installed,Y,1
PRCHLHN002,cmdb_ci_storage_device,NULL,installed,NULL,Installed,Y,1
PRCHLHN002,cmdb_ci_storage_device,NULL,installed,decommissioned,Installed,Y,1
PRCHLHN002,cmdb_ci_storage_device,NULL,installed,duplicate_invalid,Installed,Y,1
PRCHLHN002,cmdb_ci_storage_device,NULL,installed,in_stock,Installed,Y,1
PRCHLHN002,cmdb_ci_storage_device,NULL,installed,installed,Installed,Y,1
PSG-ARCHIVE,cmdb_ci_win_server,pending_decommission,NULL,NULL,"Pending Decommission",Y,1
r90ke72k-w10,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
r90ke72k-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90llk3x-x7,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
r90mtpxg-x7,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,2
r90pmzpg-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
r90pr96h-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qngl7-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qnglm-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qnglr-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qngmb-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qngmn-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qngmp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qrv2e-w10,cmdb_ci_laptop_pc,"In Stock",NULL,NULL,"In Stock",Y,1
r90qrvq9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
r90qrvqh-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
RAK-PROD012,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
rp1-inpg-uscvg-1,cmdb_ci_ip_switch,decommissioned,NULL,NULL,Decommissioned,Y,1
rp1-inpg-uscvg-1,cmdb_ci_netgear,decommissioned,NULL,NULL,Decommissioned,Y,4
rp1-inpg-uscvg-1,cmdb_ci_netgear,installed,NULL,NULL,Installed,Y,1
rp1-inpg-uscvg-1,cmdb_ci_pbx_voice,NULL,NULL,NULL,UNSPECIFIED,Y,1
rp1-inpg-uscvg-1,cmdb_ci_voice_hardware,NULL,NULL,NULL,UNSPECIFIED,Y,1
rtdc-emr-nonprod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,78
rtdc-emr-nonprod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,NULL,49
rtdc-emr-nonprod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,N,1
rtdc-emr-nonprod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,Y,575
rtdc-emr-nonprod,cmdb_ci_server,installed,NULL,NULL,Installed,NULL,5
rtdc-emr-prod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1548
rtdc-emr-test,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,505
rtdc-test,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,8
rtdc-test,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,Y,14
s4bk0805-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4ca6194-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9873-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9874-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9891-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9915-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9919-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9927-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9936-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9943-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9948-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9958-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cu9985-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cw5767-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4cw5906-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4dh1494-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4dh1496-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4dj2760-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0774-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0793-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0805-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0822-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0829-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0844-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0901-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0935-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0939-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0954-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0958-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et0960-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4et5667-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4ew2821-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4ew2826-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fa1091-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fa1113-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fd4976-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fd4977-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fd4980-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fe4469-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fj3236-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fj3240-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fj3277-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fj3315-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fj9181-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fs9095-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4ft0125-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fv4534-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fw7927-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fw7930-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fw7980-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fx8114-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fx8133-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fx8199-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4fy7793-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4gq8878-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4gx4019-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4ja4731-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4s87816-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4t29530-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4u01051-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4v08245-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4v10271-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4v82891-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4x87120-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
s4y76899-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sb-2a-imag-flpi,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sc-e-rheo-002-1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
SC-E-RHEO-002-1,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
sc-s3-conf-001,cmdb_ci_computer,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
sc-s3-conf-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sgh002rs6b-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sgh241qd11-w7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sgh241qd1r-w7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sgh329phvv-w7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sn08700198-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sn25390261-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sn38143557-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sn90461367-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sn91320437-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
sp-morphologi,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sp-sgic-gcms-05,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sscgx_outfeed14,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
sscgx_zone77,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
tracersc,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ts-ds-tsdc-x001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ts-ds-tsdc-x002,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ts-pl-aa001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ts-pl-titr-007,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
UIT-ENCL001,cmdb_ci_chassis_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uit-encl001,cmdb_ci_chassis_server,installed,NULL,NULL,Installed,NULL,1
uitlab02,cmdb_ci_unix_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlab05,cmdb_ci_unix_server,NULL,NULL,NULL,UNSPECIFIED,NULL,3
uitlab05,cmdb_ci_unix_server,installed,NULL,NULL,Installed,NULL,1
uitlbclx20,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx20,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
UITLBCLX20,cmdb_ci_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx21,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx21,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx22,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx22,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx23,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx23,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx24,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlbclx24,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlblg02,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg04,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg05,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg08,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,1
uitlblg11,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,3
uitlblg12,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg16,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg20,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg21,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg21,cmdb_ci_linux_server,installed,NULL,NULL,Installed,NULL,1
uitlblg24,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg25,cmdb_ci_linux_server,installed,NULL,NULL,Installed,NULL,1
uitlblg26,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblg27,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblx3,cmdb_ci_linux_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
uitlblx4,cmdb_ci_esx_server,NULL,NULL,NULL,UNSPECIFIED,NULL,2
WEB-SRV,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
wh-bb-pdf-x001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
WH-FW-ROB-TEST1,cmdb_ci_desktop_pc,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
wh-fw-rob-test1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-fw-server-34,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,2
WH-FW-SPEC-005,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
wh-fw-spec-005,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
wh-fw-srv-584,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-585,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-586,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-586,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
wh-fw-srv-587,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-588,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-589,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-590,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-591,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-592,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-593,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-594,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-595,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-596,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-597,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-fw-srv-598,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-fw-srv-602,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
wh-wa-tpt-dhr1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-wa-tpt-dma1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-wa-tpt-inst1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-wa-tpt-inst2,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
wh-wa-tpt-ta01,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
